type,name,year,cellar,region,country,varieties,eco,rating,stars,opinions,likes,parker,penin,suckling,price,old_price,offer
Vino tinto,Bosque de Matasnos Edición Limitada,2018,Bosque de Matasnos,Ribera del Duero,España,Tempranillo / Merlot,,4.0,5,1,2,-1,-1,-1,"39,95 €",,False
Vino tinto,Albiker,2021,Bodegas Altún,Rioja,España,Tempranillo / Viura,,5.0,5,3,5,-1,-1,-1,"6,90 €",,False
Vino tinto,Cims de Porrera Clàssic,2013,Cims de Porrera,Priorat,España,Cariñena,,4.66667,5,3,7,-1,-1,-1,"46,95 €",,False
Vino tinto,Legaris Crianza,2019,Legaris,Ribera del Duero,España,Tempranillo / Cabernet sauvignon,,4.625,5,8,9,-1,-1,-1,"15,95 €",,False
Vino tinto,Matsu El Recio,2020,Matsu,Toro,España,Tinta de Toro,,4.35,5,20,13,-1,-1,-1,"14,85 €",,False
Vino tinto,Font de la Figuera,2019,Clos Figueras,Priorat,España,Garnacha / Syrah / Cariñena / Cabernet sauvignon,,4.75,5,4,3,91,-1,93,"33,50 €",,False
Vino tinto,Viñas del Vero Roble,2021,Viñas del Vero,Somontano,España,Cabernet sauvignon / Merlot,,4.0,5,13,3,-1,-1,-1,"4,80 €",,False
Vino tinto,Tunante de Azabache,2021,Fincas de Azabache,Rioja,España,Tempranillo,,4.33333,5,6,9,-1,-1,-1,"4,95 €",,False
Vino tinto,Salinas Mo Monastrell,2018,Bodegas Sierra Salinas,Alicante,España,Monastrell / Cabernet sauvignon / Alicante bouschet,,4.2,5,15,11,-1,-1,-1,"5,80 €",,False
Vino tinto,Viña Ijalba Tempranillo,2021,Viña Ijalba,Rioja,España,Tempranillo,ECO,4.0,5,3,2,-1,-1,-1,"5,90 €",,False
Vino tinto,22 Pies Crianza,2018,Locos del Vino,Rioja,España,Tempranillo,,4.0,5,2,2,-1,-1,-1,"7,95 €",,False
Vino tinto,Més Que Paraules Negre,2020,Més Que Paraules,Catalunya,España,Syrah / Cabernet sauvignon / Merlot / Sumoll,,3.25,5,4,1,-1,-1,-1,"9,90 €",,False
Vino tinto,Alberto Longo Puglia Primitivo,2019,Alberto Longo,Puglia,Italia,Primitivo,,0.0,5,0,0,-1,-1,-1,"14,25 €",,False
Vino tinto,Raimat El Silenci del Molí,2018,Raimat,Costers del Segre,España,Cabernet sauvignon,,4.75,5,4,5,-1,-1,-1,"10,95 €",,False
Vino tinto,Olivares Tinto Roble,2020,Bodegas Olivares,Jumilla,España,Monastrell / Garnacha / Syrah,,4.0,5,1,3,90,-1,-1,"6,95 €",,False
Vino tinto,Borsao Zarihs,2018,Bodegas Borsao,Campo de Borja,España,Syrah,,4.14286,5,7,2,-1,-1,-1,"14,65 €",,False
Vino tinto,Atteca,2019,Bodegas Ateca,Calatayud,España,Garnacha,,4.42857,5,7,8,-1,93,-1,"12,50 €",,False
Vino tinto,Las Pizarras Fabla # 506,2021,Raíces Ibéricas - Master Winemakers,Calatayud,España,Garnacha / Syrah,,3.0,5,1,0,-1,-1,-1,"7,95 €",,False
Vino tinto,Luzón Colección Crianza,2018,Bodegas Luzón,Jumilla,España,Monastrell / Garnacha tintorera,,4.5,5,2,6,-1,-1,-1,"11,95 €",,False
Vino tinto,Dehesa Gago,2021,Compañía de Vinos de Telmo Rodríguez,Toro,España,Tinta de Toro,,4.1,5,10,10,-1,-1,-1,"8,95 €",,False
Vino tinto,Azpilicueta Origen,2019,Bodegas Campo Viejo,Rioja,España,Tempranillo,,4.5,5,4,3,-1,-1,-1,"10,95 €",,False
Vino tinto,Muriel Fincas de la Villa Gran Reserva,2011,Bodegas Muriel,Rioja,España,Tempranillo,,4.66667,5,9,6,-1,-1,-1,"15,50 €",,False
Vino tinto,Miraculus Reserva,2015,Viña Santa Marina,Extremadura,España,Cabernet sauvignon / Merlot / Syrah / Cabernet franc / Petit verdot,,0.0,5,0,1,-1,-1,-1,"16,96 €","19,95 €",True
Vino tinto,Luzón Colección Joven Monastrell,2020,Bodegas Luzón,Jumilla,España,Monastrell,,4.0,5,4,6,-1,-1,93,"6,80 €",,False
Vino tinto,Les Alcusses,2018,Celler del Roure,Valencia,España,Monastrell / Syrah / Merlot / Cabernet sauvignon / Tempranillo,,4.03333,5,30,5,92,-1,-1,"10,50 €",,False
Vino tinto,Clos Montblanc Syrah Únic,2019,Clos Montblanc,Conca de Barberà,España,Syrah,,4.5,5,2,1,-1,-1,-1,"10,50 €",,False
Vino tinto,Finca Viladellops Negre,2019,Finca Viladellops,Penedès,España,Garnacha / Syrah,ECO,5.0,5,1,0,-1,-1,-1,"14,50 €",,False
Vino tinto,Viñas del Vero Crianza,2018,Viñas del Vero,Somontano,España,Tempranillo / Cabernet sauvignon,,4.0,5,8,2,-1,-1,-1,"7,10 €",,False
Vino tinto,Taanug Cabernet + Merlot,2021,Bodegas Pinord,Penedès,España,Cabernet sauvignon / Merlot,,5.0,5,1,2,-1,-1,-1,"7,60 €",,False
Vino tinto,Emilio Moro La Felisa,2021,Emilio Moro,Ribera del Duero,España,Tempranillo,ECO,4.0,5,5,12,-1,-1,-1,"25,95 €",,False
Vino tinto,La Guinardera Vi de Vila de Gratallops,2017,Celler Balaguer i Cabré,Priorat,España,Garnacha,,4.33333,5,3,8,-1,-1,-1,"18,50 €",,False
Vino tinto,La Florens,2020,Josep Grau Viticultor,Montsant,España,Garnacha,ECO,5.0,5,4,12,94,-1,93,"23,95 €",,False
Vino tinto,Añares Crianza,2019,Bodegas Olarra,Rioja,España,Tempranillo / Garnacha / Mazuelo / Graciano,,3.6,5,5,8,-1,-1,-1,"6,90 €",,False
Vino tinto,Cabrida,2019,Celler Capçanes,Montsant,España,Garnacha,,3.0,5,1,1,-1,-1,-1,"36,60 €",,False
Vino tinto,Tardencuba Autor,2018,Tardencuba,Toro,España,Tinta de Toro,,4.77778,5,9,2,-1,-1,-1,"14,90 €",,False
Vino tinto,Parotet,2017,Celler del Roure,Valencia,España,Mandó / Arcos,,4.0,5,5,19,93,-1,-1,"16,90 €",,False
Vino tinto,Planeta Etna Rosso,2020,Planeta,Etna,Italia,Nerello mascalese,,4.0,5,6,22,-1,-1,-1,"18,76 €",,False
Vino tinto,El Inquilino Garnacha,2019,Viña Zorzal,Rioja,España,Garnacha,,0.0,5,0,1,-1,-1,-1,"9,50 €",,False
Vino tinto,Valduero 2 Maderas,2018,Bodegas Valduero,Ribera del Duero,España,Tempranillo,,4.5,5,4,8,-1,-1,-1,"23,80 €",,False
Vino tinto,Tridente Tempranillo,2019,Bodegas Tridente,Castilla y León,España,Tempranillo,,3.0,5,2,2,-1,-1,-1,"11,95 €",,False
Vino tinto,Château de la Dauphine,2017,Château de la Dauphine,Fronsac,Francia,Merlot / Cabernet franc,,5.0,5,1,1,90,-1,-1,"21,80 €",,False
Vino tinto,Terroir Històric Negre,2019,Terroir al Límit,Priorat,España,Garnacha / Cariñena,,4.75,5,4,31,92,-1,93,"18,50 €",,False
Vino tinto,Lafou El Sender,2019,Lafou Celler ,Terra Alta,España,Garnacha / Syrah / Morenillo,,4.25,5,8,5,91,-1,-1,"11,40 €",,False
Vino tinto,Naluar,2020,Erre Vinos,Ribera del Duero,España,Tempranillo,,5.0,5,3,5,-1,-1,-1,"18,00 €",,False
Vino tinto,Gotes del Montsant,2018,Alfredo Arribas,Montsant,España,Cariñena / Garnacha,,3.0,5,1,4,-1,-1,-1,"11,86 €","13,95 €",True
Vino tinto,Cruor,2018,Casa Gran del Siurana,Priorat,España,Samsó / Garnacha / Syrah,,4.5,5,6,2,-1,-1,-1,"19,95 €",,False
Vino tinto,Chapoutier Les Meysonniers Rouge,2020,M. Chapoutier,Crozes-Hermitage,Francia,Syrah,,4.0,5,2,3,-1,-1,90,"19,90 €",,False
Vino tinto,Gresa,2015,Vinyes Olivardots,Empordà,España,Garnacha / Cariñena / Syrah / Cabernet sauvignon,,4.25,5,4,3,-1,-1,-1,"23,90 €",,False
Vino tinto,The Flower and the Bee Sousón,2018,Coto de Gomariz,Ribeiro,España,Sousón,,3.33333,5,3,3,-1,-1,-1,"8,25 €","9,70 €",True
Vino tinto,D'Iatra Gratallops Vi de Vila,2015,Cal Batllet,Priorat,España,Cariñena / Garnacha / Cabernet sauvignon / Merlot / Syrah,ECO,4.625,5,8,9,-1,-1,-1,"14,23 €","16,75 €",True
Vino tinto,La Maldita Revolution,2019,Bodegas La Maldita,Rioja,España,Garnacha,,3.8,5,10,44,-1,-1,-1,"11,85 €",,False
Vino tinto,Château Lalande-Borie,2017,Château Lalande-Borie,Saint-Julien,Francia,Merlot / Cabernet franc / Cabernet sauvignon,,4.0,5,1,2,-1,-1,-1,"32,40 €",,False
Vino tinto,Viña Herminia Crianza,2018,Viña Herminia,Rioja,España,Tempranillo / Garnacha,,4.0,5,2,0,-1,-1,-1,"6,95 €",,False
Vino tinto,Boada Roble,2018,Yllera,Ribera del Duero,España,Tempranillo,,0.0,5,0,1,-1,-1,-1,"7,80 €",,False
Vino tinto,Yllera Crianza 12 Meses,2019,Yllera,Castilla y León,España,Tempranillo,,4.25,5,20,17,-1,-1,-1,"7,20 €",,False
Vino tinto,Cantos de Valpiedra,2018,Finca Valpiedra,Rioja,España,Tempranillo,,4.0,5,5,4,91,-1,91,"9,50 €",,False
Vino tinto,Dominio de Tares Cepas Viejas,2018,Dominio de Tares,Bierzo,España,Mencía,,4.0625,5,16,12,-1,-1,-1,"14,90 €",,False
Vino tinto,El Circo Acróbata,2021,Grandes Vinos,Cariñena,España,Garnacha,,4.5,5,4,6,-1,-1,-1,"3,90 €",,False
Vino tinto,Angelitos Negros,2020,Casa Maguila,Toro,España,Tinta de Toro,,4.5,5,2,6,-1,-1,-1,"9,95 €",,False
Vino tinto,Orben,2019,Bodegas Orben,Rioja,España,Tempranillo / Graciano,,4.2,5,10,11,-1,-1,93,"22,95 €",,False
Vino tinto,Encomienda de la Vega,2020,Bodegas Divina Proporción,Toro,España,Tinta de Toro,,4.0,5,6,1,-1,-1,-1,"6,50 €",,False
Vino tinto,Viña Ijalba Crianza,2019,Viña Ijalba,Rioja,España,Tempranillo / Graciano,ECO,4.33333,5,3,8,-1,-1,-1,"9,95 €",,False
Vino tinto,Allende,2014,Finca Allende,Rioja,España,Tempranillo,,4.88889,5,9,6,90,-1,-1,"20,80 €",,False
Vino tinto,Alicante Bouschet by Tarima,2018,Bodegas Volver,Alicante,España,Alicante bouschet / Monastrell,,0.0,5,0,3,-1,-1,-1,"18,20 €",,False
Vino tinto,Teófilo Reyes 15 Meses,2019,Bodegas Reyes,Ribera del Duero,España,Tempranillo,,4.0,5,4,3,-1,-1,-1,"15,80 €",,False
Vino tinto,Petit Pittacum,2021,Viñedos y Bodegas Pittacum,Bierzo,España,Mencía,,4.36364,5,11,11,-1,-1,-1,"7,20 €",,False
Vino tinto,La Garnacha Salvaje del Moncayo,2019,Proyecto Garnachas,Ribera del Queiles,España,Garnacha,,4.16667,5,6,8,-1,-1,-1,"8,20 €",,False
Vino tinto,Viña Salceda Reserva,2017,Bodegas Viña Salceda,Rioja,España,Tempranillo / Graciano,,4.16667,5,6,5,-1,-1,-1,"13,50 €",,False
Vino tinto,Casa Vella d'Espiells,2018,Juvé y Camps,Penedès,España,Cabernet sauvignon,,5.0,5,1,1,-1,-1,-1,"12,45 €",,False
Vino tinto,Entrelobos,2020,Viñedos Singulares ,Ribera del Duero,España,Tempranillo,,3.0,5,1,1,-1,-1,-1,"8,65 €",,False
Vino tinto,Ses Nines Negre,2020,Tianna Negre - Ses Nines,Mallorca,España,Mantonegro / Cabernet sauvignon / Callet,,4.375,5,8,3,-1,-1,-1,"10,90 €",,False
Vino tinto,Carmelo Rodero Valtarreña,2019,Bodegas Rodero,Ribera del Duero,España,Tempranillo / Cabernet sauvignon,,3.66667,5,3,2,-1,-1,-1,"50,80 €",,False
Vino tinto,Garum,2020,Bodegas Luis Pérez,Cádiz,España,Merlot / Syrah / Petit verdot / Tintilla de Rota,,4.25,5,16,14,-1,-1,-1,"12,75 €",,False
Vino tinto,Taanug Tempranillo,2020,Bodegas Pinord,Penedès,España,Tempranillo,,5.0,5,1,0,-1,-1,-1,"6,90 €",,False
Vino tinto,Montecillo Crianza,2018,Bodegas Montecillo,Rioja,España,Tempranillo / Garnacha,,4.0,5,1,0,-1,-1,-1,"7,95 €",,False
Vino tinto,Mibal Joven,2021,Hornillos Ballesteros,Ribera del Duero,España,Tempranillo,,4.33333,5,3,3,-1,-1,-1,"6,75 €",,False
Vino tinto,Ninín,2019,Bodegas Izquierdo ,Ribera del Duero,España,Tempranillo,,0.0,5,0,0,-1,-1,-1,"9,60 €",,False
Vino tinto,Cérvoles Garnatxa,2019,Cérvoles Celler,Costers del Segre,España,Garnacha,,4.33333,5,3,5,-1,-1,-1,"14,65 €",,False
Vino tinto,Borsao Crianza,2017,Bodegas Borsao,Campo de Borja,España,Garnacha / Tempranillo / Merlot,,4.42857,5,7,4,-1,-1,-1,"9,95 €",,False
Vino tinto,Hombros,2019,Bodega Casar de Burbia,Bierzo,España,Mencía,ECO,4.5,5,8,9,91,92,-1,"16,50 €",,False
Vino tinto,Honoro Vera Rioja,2020,Bodegas Juan Gil,Rioja,España,Tempranillo,,3.72727,5,11,6,-1,-1,-1,"5,95 €",,False
Vino tinto,Borsao Tinto Selección,2021,Bodegas Borsao,Campo de Borja,España,Garnacha / Syrah / Tempranillo,,4.13043,5,23,9,-1,-1,-1,"4,95 €",,False
Vino tinto,Boada Reserva,2012,Yllera,Ribera del Duero,España,Tempranillo,,5.0,5,3,5,-1,-1,-1,"15,95 €",,False
Vino tinto,Hacienda Monasterio Reserva,2018,Bodegas Hacienda Monasterio,Ribera del Duero,España,Tempranillo / Cabernet sauvignon,ECO,4.5,5,4,32,-1,-1,-1,"60,00 €",,False
Vino tinto,Sericis Bobal,2018,Bodegas Murviedro,Utiel-Requena,España,Bobal,,0.0,5,0,3,-1,-1,-1,"10,50 €",,False
Vino tinto,Azpilicueta Crianza,2019,Bodegas Campo Viejo,Rioja,España,Tempranillo / Graciano / Mazuelo,,4.28571,5,35,9,-1,-1,-1,"8,80 €",,False
Vino tinto,Tierra Savia Piu Ánfora,2020,Bodegas Tierra Savia,Sin indicación geográfica,España,Tempranillo / Garnacha,ECO,0.0,5,0,1,-1,-1,-1,"16,20 €",,False
Vino tinto,Francis Ford Coppola Diamond Claret,2018,Francis Ford Coppola Winery,California,Estados Unidos,Cabernet sauvignon / Petit verdot / Cabernet franc / Merlot,,5.0,5,1,6,-1,-1,-1,"24,50 €",,False
Vino tinto,La Tarara,2018,Bodega Obalo,Rioja,España,Tempranillo,,3.66667,5,3,2,-1,-1,-1,"9,50 €",,False
Vino tinto,Viña Arnáiz Crianza,2019,García-Carrión,Ribera del Duero,España,Tempranillo,,3.5,5,4,3,-1,-1,-1,"9,50 €",,False
Vino tinto,Nekeas Los Olivos Reserva,2016,Bodegas Nekeas,Navarra,España,Cabernet sauvignon / Merlot,,0.0,5,0,5,-1,-1,-1,"10,90 €",,False
Vino tinto,Penfolds Koonunga Hill Shiraz-Cabernet,2019,Penfolds,Sin indicación geográfica,Australia,Syrah / Cabernet sauvignon,,4.2,5,10,17,-1,-1,-1,"14,90 €",,False
Vino tinto,L'Efecte Volador,2021,Josep Grau Viticultor,Montsant,España,Garnacha / Cariñena,,3.75,5,4,1,-1,-1,-1,"8,95 €",,False
Vino tinto,Abadal Mandó,2018,Bodegas Abadal,Pla de Bages,España,Mandó,,0.0,5,0,6,-1,91,-1,"14,25 €",,False
Vino tinto,Campo Viejo Vendimia Seleccionada,2019,Bodegas Campo Viejo,Rioja,España,Tempranillo,,4.4,5,15,4,-1,-1,-1,"6,20 €",,False
Vino tinto,Estancia Piedra Roble,2020,Bodega Estancia Piedra,Toro,España,Tempranillo / Garnacha,,0.0,5,0,2,-1,-1,-1,"8,70 €",,False
Vino tinto,Marqués de Burgos Crianza,2018,Bodegas Lan,Ribera del Duero,España,Tempranillo,,5.0,5,1,1,-1,-1,-1,"11,95 €",,False
Vino tinto,Solà Fred Negre,2020,Celler Masroig,Montsant,España,Samsó,,4.2,5,5,1,-1,-1,-1,"6,95 €",,False
Vino tinto,Jordi Miró Serendipity Double Mass,2020,Celler Jordi Miró,Terra Alta,España,Garnacha,,4.0,5,1,0,-1,-1,-1,"9,95 €",,False
Vino tinto,Vespres,2020,Josep Grau Viticultor,Montsant,España,Garnacha / Merlot,,4.0,5,2,3,91,-1,92,"15,00 €",,False
Vino tinto,Gratavinum 2·pi·r,2021,Gratavinum,Priorat,España,Garnacha / Cariñena / Cabernet sauvignon / Syrah,,4.5,5,4,1,-1,-1,-1,"23,80 €",,False
Vino tinto,Cair Selección La Aguilera,2016,Dominio de Cair,Ribera del Duero,España,Tempranillo,,0.0,5,0,6,-1,-1,-1,"17,90 €",,False
Vino tinto,Petit Almodí Negre,2021,Altavins,Terra Alta,España,Garnacha / Cariñena / Syrah,,4.6,5,10,11,-1,-1,-1,"5,70 €",,False
Vino tinto,Hacienda López de Haro Tempranillo,2020,Hacienda López de Haro,Rioja,España,Tempranillo,,4.36364,5,11,4,-1,-1,-1,"5,95 €",,False
Vino tinto,Viore Tinto,2020,Bodegas Riojanas,Toro,España,Tinta de Toro,,4.5,5,2,1,-1,-1,-1,"4,95 €",,False
Vino tinto,Pinord NOX Tinto Misterio,2021,Bodegas Pinord,Penedès,España,Cabernet sauvignon / Merlot / Tempranillo,,4.66667,5,6,5,-1,-1,-1,"4,90 €",,False
Vino tinto,El Pacto,2019,Hacienda López de Haro,Rioja,España,Tempranillo / Garnacha,,3.8,5,5,5,-1,-1,92,"12,50 €",,False
Vino tinto,Pepe Yllera Roble,2019,Yllera,Ribera del Duero,España,Tempranillo / Cabernet sauvignon,,4.5,5,18,43,-1,-1,-1,"7,95 €",,False
Vino tinto,Valderiz,2019,Bodegas y Viñedos Valderiz,Ribera del Duero,España,Tempranillo,,4.4,5,5,8,-1,-1,94,"21,90 €",,False
Vino tinto,Larchago Crianza,2019,Bodegas Familia Chávarri,Rioja,España,Tempranillo,,4.0,5,1,4,-1,-1,92,"9,50 €",,False
Vino tinto,12 Volts,2021,4 Kilos Vinícola,Mallorca,España,Callet / Fogoneu / Syrah / Cabernet sauvignon / Merlot,,4.55,5,20,18,-1,-1,-1,"17,30 €",,False
Vino tinto,Bohórquez,2014,Bodegas Bohórquez,Ribera del Duero,España,Tempranillo / Cabernet sauvignon / Merlot,,4.5,5,4,7,-1,-1,-1,"21,65 €",,False
Vino tinto,Château La Tour Figeac,2018,Château La Tour Figeac,Saint-Émilion Grand Cru,Francia,Merlot / Cabernet franc,,0.0,5,0,7,91,-1,-1,"52,90 €",,False
Vino tinto,Calcarius Puglia Rosso Nù Litr,-1,Calcarius,Puglia,Italia,Negroamaro,ECO,4.47368,5,19,30,-1,-1,-1,"14,25 €",,False
Vino tinto,Clos Petó,2021,Celler Francisco Castillo - Clos Dominic,Priorat,España,Cabernet sauvignon / Garnacha / Cariñena,,4.5,5,2,1,-1,-1,-1,"20,75 €",,False
Vino tinto,El Grifo Tinto Ariana,2018,Bodegas El Grifo,Lanzarote,España,Listán negro / Syrah,,4.28571,5,7,5,-1,-1,-1,"23,95 €",,False
Vino tinto,Pagos de Valcerracin Roble,2019,Pagos de Valcerracín,Ribera del Duero,España,Tempranillo,,4.0,5,3,6,-1,-1,-1,"8,95 €",,False
Vino tinto,La Nieta,2020,Viñedos de Páganos,Rioja,España,Tempranillo,,4.57143,5,7,15,-1,-1,-1,"110,00 €",,False
Vino tinto,Mengoba Mencía de Espanillo,2019,Bodegas y Viñedos Mengoba,Bierzo,España,Mencía,,3.85714,5,7,12,-1,-1,-1,"26,80 €",,False
Vino tinto,Las Gundiñas,2019,La Vizcaína de Vinos,Bierzo,España,Mencía / Estaladiña / Sousón / Alicante bouschet,,3.66667,5,3,20,94,-1,-1,"21,90 €",,False
Vino tinto,Castillo de Monte la Reina Cuvée Privée,2019,Bodegas Monte La Reina,Toro,España,Tempranillo,,4.33333,5,3,2,-1,-1,-1,"20,80 €",,False
Vino tinto,Dits del Terra,2019,Terroir al Límit,Priorat,España,Cariñena,,5.0,5,1,10,95,95,-1,"59,45 €",,False
Vino tinto,Castro Ventosa Valtuille Villegas,2019,Bodegas y Viñedos Castro Ventosa,Bierzo,España,Mencía,,5.0,5,1,9,96,-1,-1,"43,50 €",,False
Vino tinto,Yaso,2018,Viñedos de Yaso,Toro,España,Tinta de Toro,,3.69565,5,23,3,-1,-1,-1,"8,46 €","9,95 €",True
Vino tinto,Viña Zorzal Graciano,2020,Viña Zorzal,Navarra,España,Graciano,,4.18182,5,22,18,-1,-1,-1,"7,80 €",,False
Vino tinto,Viña Almate,2019,Bodega Alfredo Maestro Tejero,Castilla y León,España,Tempranillo,,4.0,5,6,3,-1,-1,-1,"7,95 €",,False
Vino tinto,Ostatu Crianza,2019,Bodegas Ostatu,Rioja,España,Tempranillo,,4.0,5,4,3,-1,-1,-1,"10,20 €",,False
Vino tinto,El Escocés Volante La Multa Old Vine Garnacha,2020,El Escocés Volante,Calatayud,España,Garnacha,,3.5,5,6,5,-1,-1,-1,"6,50 €",,False
Vino tinto,Solà 2 Classic,2017,Solà Classic,Priorat,España,Cariñena / Garnacha,ECO,4.66667,5,3,9,-1,-1,-1,"9,95 €",,False
Vino tinto,Wrongo Dongo,2020,Bodegas Volver,Jumilla,España,Monastrell,,4.6,5,10,15,-1,-1,-1,"5,95 €",,False
Vino tinto,Clos de l'Obac,2012,Costers del Siurana,Priorat,España,Garnacha / Cabernet sauvignon / Syrah / Merlot / Cariñena,,5.0,5,2,4,-1,-1,-1,"79,90 €",,False
Vino tinto,Ramón Bilbao Gran Reserva,2014,Bodegas Ramón Bilbao,Rioja,España,Tempranillo / Graciano / Mazuelo,,4.8,5,5,14,-1,-1,-1,"22,95 €",,False
Vino tinto,PradoRey Élite,2019,Bodegas Pradorey,Ribera del Duero,España,Tempranillo,,4.75,5,4,12,-1,-1,-1,"31,90 €",,False
Vino tinto,Viña Ijalba Graciano,2019,Viña Ijalba,Rioja,España,Graciano,ECO,0.0,5,0,2,-1,-1,-1,"13,95 €",,False
Vino tinto,Kenwood Jack London Zinfandel,2014,Kenwood Vineyards,Sonoma County,Estados Unidos,Zinfandel,,4.33333,5,3,6,-1,-1,-1,"25,00 €",,False
Vino tinto,Chánselus Castes Tintas,2019,Bernardo Estévez,Ribeiro,España,Brancellao / Sousón / Caiño tinto / Trincadeira / Caiño longo / Mencía,,0.0,5,0,2,94,-1,-1,"33,70 €",,False
Vino tinto,Conde Siruela Roble,2020,Bodegas Frutos Villar,Ribera del Duero,España,Tempranillo,,4.0,5,3,3,-1,-1,-1,"7,50 €",,False
Vino tinto,Insensato Garnacha,2019,Bodegas D. Mateos,Rioja,España,Garnacha,,0.0,5,0,2,-1,-1,-1,"9,30 €","10,95 €",True
Vino tinto,Marqués de Burgos Roble,2020,Bodegas Lan,Ribera del Duero,España,Tempranillo,,5.0,5,1,6,-1,-1,-1,"6,90 €",,False
Vino tinto,Pinord Chateldon Reserva,2016,Bodegas Pinord,Penedès,España,Cabernet sauvignon,ECO,4.0,5,3,2,-1,-1,-1,"10,95 €",,False
Vino tinto,J. Antonio Ponce Pino,2020,Bodegas y Viñedos Ponce,Manchuela,España,Bobal,,5.0,5,1,7,95,-1,-1,"24,50 €",,False
Vino tinto,Miros de Ribera Crianza,2018,Bodegas Peñafiel,Ribera del Duero,España,Tempranillo,,3.5,5,2,3,-1,-1,92,"16,90 €",,False
Vino tinto,AA Parvus Syrah,2018,Alta Alella,Alella,España,Syrah,ECO,3.66667,5,3,2,-1,-1,-1,"13,30 €",,False
Vino tinto,Perrin Réserve Côtes du Rhône Rouge,2019,Famille Perrin,Côtes du Rhône,Francia,Garnacha / Monastrell / Syrah,,4.25,5,4,8,-1,-1,-1,"10,90 €",,False
Vino tinto,Fournier Côtes de Morogues Rouge,2018,Domaine Fournier Père & Fils,Menetou-Salon,Francia,Pinot noir,,0.0,5,0,2,-1,-1,-1,"14,90 €",,False
Vino tinto,Terra Danella,2018,Bodega Vinessens,Alicante,España,Monastrell / Tempranillo / Garnacha,,0.0,5,0,1,-1,-1,-1,"9,27 €","10,90 €",True
Vino tinto,Merum Priorati El Cel,2018,Merum Priorati,Priorat,España,Garnacha / Syrah / Cariñena / Cabernet sauvignon,,5.0,5,2,7,-1,-1,-1,"67,46 €","71,00 €",True
Vino tinto,Formiga de Vellut,2019,Domini de la Cartoixa,Priorat,España,Garnacha / Cariñena / Syrah,ECO,4.5,5,10,13,-1,-1,92,"16,90 €",,False
Vino tinto,Arcane La Tempérance,-1,Xavier Vignon,Côtes-du-Rhône-Villages Cairanne,Francia,Grenache / Syrah,ECO,0.0,5,0,10,92,-1,-1,"23,05 €",,False
Vino tinto,Suertes del Marqués Cruz Santa,2020,Bodega Suertes del Marqués,Valle de La Orotava,España,Vijariego negro,,0.0,5,0,8,95,-1,-1,"33,75 €",,False
Vino tinto,Ganadero Tinto,2020,Canopy,Méntrida,España,Garnacha,,4.6,5,5,12,-1,-1,-1,"5,90 €",,False
Vino tinto,Jardins Negre,2021,Perelada,Empordà,España,Monastrell / Garnacha / Merlot / Syrah / Cabernet sauvignon,,4.25,5,4,6,-1,-1,-1,"5,45 €",,False
Vino tinto,Faustino VII CVC,-1,Bodegas Faustino,Rioja,España,Tempranillo,,4.33333,5,3,4,-1,-1,-1,"4,80 €",,False
Vino tinto,Hello World Petit Verdot,2021,Finca La Estacada,Castilla,España,Petit verdot,,5.0,5,1,2,-1,-1,-1,"5,55 €",,False
Vino tinto,La Mujer Cañón,2019,Comando G Viticultores,Vinos de Madrid,España,Garnacha,,4.5,5,2,8,93,-1,-1,"84,30 €",,False
Vino tinto,Evodia Pizarras Antiguas,2016,Bodegas San Alejandro,Calatayud,España,Garnacha,,4.0,5,1,6,90,-1,-1,"10,16 €","11,95 €",True
Vino tinto,Estay,2016,Dominio DosTares,Castilla y León,España,Prieto picudo,,4.0,5,1,4,-1,-1,-1,"7,61 €","8,95 €",True
Vino tinto,Barbazul Tinto Roble,2020,Huerta de Albalá,Cádiz,España,Tintilla / Syrah / Merlot / Cabernet sauvignon,,4.375,5,24,12,-1,-1,-1,"8,95 €",,False
Vino tinto,Bobos Finca Casa La Borracha,2020,Bodegas Hispano-Suizas,Utiel-Requena,España,Bobal,,4.4,5,5,7,-1,-1,-1,"24,50 €",,False
Vino tinto,Botijo Rojo Garnacha,2020,Bodegas Frontonio,Valdejalón,España,Garnacha,ECO,3.16667,5,6,4,91,91,-1,"9,50 €",,False
Vino tinto,Braunewell Spätburgunder Trocken,2018,Weingut Braunewell,Rheinhessen,Alemania,Pinot noir,,4.0,5,1,2,-1,-1,-1,"14,50 €",,False
Vino tinto,Château de Carles,2019,Haut-Carles,Fronsac,Francia,Merlot / Cabernet franc / Malbec,,0.0,5,0,0,91,-1,-1,"21,95 €",,False
Vino tinto,Coto de Hayas Viñas del Cierzo,2015,Bodegas Aragonesas,Campo de Borja,España,Garnacha / Tempranillo,,4.625,5,8,6,-1,-1,-1,"9,75 €",,False
